OfficialNameSuburb,OfficialNameState,Latitude,Longitude,Month,TemperatureMean,TemperatureMax,TemperatureMin,RainSum,RelativeHumidityMean,RelativeHumidityMax,RelativeHumidityMin
Goolman,Queensland,-27.73624794,152.76794317575082,11,21.4400565,27.914500566666668,16.699500333333333,129.00000119999999,74.8038744,94.31100053333333,46.8325869
Goolman,Queensland,-27.73624794,152.76794317575082,12,24.759527741935482,32.07579006451613,19.356436096774196,151.6000001,72.43575841935484,95.19328138709677,40.918062032258064
Goolmangar,New South Wales,-28.72732744,153.24428924108983,1,18.79788951612903,24.621209419354837,14.677661419354838,147.8000001,80.83870980645162,96.56830954838709,55.68258458064516
Goolmangar,New South Wales,-28.72732744,153.24428924108983,2,19.525803142857143,25.81821414285714,15.000357214285714,88.99999945,74.63249664285715,92.43578792857143,48.599444285714284
Goolmangar,New South Wales,-28.72732744,153.24428924108983,3,18.716975306451612,24.322822161290322,14.558306516129033,117.2999998,76.78666787096775,94.43841648387097,53.147011645161285
Goolmangar,New South Wales,-28.72732744,153.24428924108983,4,14.804027616666668,20.1808329,10.842500233333334,148.2000001,77.36552293333334,92.97322533333333,53.859890400000005
Goolmangar,New South Wales,-28.72732744,153.24428924108983,5,11.49466393548387,16.713145032258062,7.890564512903226,26.4,69.87677945,86.10448974193548,49.648195516129036
Goolmangar,New South Wales,-28.72732744,153.24428924108983,6,10.838889083333333,15.427500033333333,7.777499983333333,21.3000002,71.63956506666666,85.1135758,52.774328866666664
Goolmangar,New South Wales,-28.72732744,153.24428924108983,7,10.750510667741935,16.52282241935484,6.643790338709677,5.4,70.04793474193548,86.91327177419355,45.418683096774195
Goolmangar,New South Wales,-28.72732744,153.24428924108983,8,11.286465048387097,17.455080258064516,6.876048387096774,66.300001,74.41992138709676,92.677644,47.58911780645162
Goolmangar,New South Wales,-28.72732744,153.24428924108983,9,15.008819116666666,22.2624996,9.294166646666666,7.3,60.3085231,82.80406663333333,31.423758366666668
Goolmangar,New South Wales,-28.72732744,153.24428924108983,10,15.782768532258064,23.08733829032258,10.45669360967742,73.5,62.12544683870968,85.89885851612904,33.40091045
Goolmangar,New South Wales,-28.72732744,153.24428924108983,11,16.9001385,22.7024996,12.954166833333334,307.7,82.04944270000001,97.45550193333334,52.81480703333333
Goolmangar,New South Wales,-28.72732744,153.24428924108983,12,19.14022819354839,25.338951548387094,14.930887129032259,181.999999,80.17682229032258,96.39901716129033,51.82141487096774
Gooloogong,New South Wales,-33.66352337,148.42817374625116,1,24.37926967741935,30.822549032258063,18.288677758064516,43.5,51.730728451612904,74.32092354838709,30.454082677419354
Gooloogong,New South Wales,-33.66352337,148.42817374625116,2,23.945742196428572,30.679000285714288,17.382571607142857,5.4999996,45.13470567857143,69.12227082142857,24.931100964285715
Gooloogong,New South Wales,-33.66352337,148.42817374625116,3,21.833167370967743,27.814484322580643,16.501581064516127,46.6,55.72654438709677,75.05616432258064,36.906564967741936
Gooloogong,New South Wales,-33.66352337,148.42817374625116,4,15.912541816666668,21.117333816666665,11.803999866666667,59.0999998,68.48314699999999,87.4502444,46.07325743333333
Gooloogong,New South Wales,-33.66352337,148.42817374625116,5,10.467441022580646,15.569322758064516,6.130612880645161,11.90000014,74.39737141935484,90.39418832258065,53.04310783870967
Gooloogong,New South Wales,-33.66352337,148.42817374625116,6,9.80781936,14.184000016666666,6.31899998,57.79999929,78.04133726666666,90.66294646666667,58.92643863333333
Gooloogong,New South Wales,-33.66352337,148.42817374625116,7,9.642440765,14.506419387096775,5.753193522580646,35.6000004,81.29938448387097,94.19228051612903,60.61916019354839
Gooloogong,New South Wales,-33.66352337,148.42817374625116,8,11.036190816129032,16.470935854838707,6.646741880645161,41.4000004,76.16132751612903,89.16536451612903,55.44719016129032
Gooloogong,New South Wales,-33.66352337,148.42817374625116,9,15.160736466666666,21.397333800000002,9.404,12.299999999999999,57.44629906666667,76.40843799999999,37.3745043
Gooloogong,New South Wales,-33.66352337,148.42817374625116,10,16.84667512903226,23.524161774193548,10.845129006451613,34.800001,49.81155651612903,71.01655783870967,29.236543387096773
Gooloogong,New South Wales,-33.66352337,148.42817374625116,11,21.334348066666667,27.612333866666667,15.452333583333333,85.2000005,53.64931886666667,76.67149450000001,31.90233453333333
Gooloogong,New South Wales,-33.66352337,148.42817374625116,12,23.754067774193548,29.817710322580645,18.03222608064516,106.0999997,52.773635322580645,72.53669954838709,32.88764677419355
Goolwa,South Australia,-35.48998221,138.76763825113875,1,19.63483670967742,25.084903903225808,15.810709999999998,46.40000005,66.17118106451613,83.89275226,44.516465
Goolwa,South Australia,-35.48998221,138.76763825113875,2,20.277432178571427,24.855928964285713,16.49342892857143,28.50000004,62.463868392857144,80.38167467857143,42.506822892857144
Goolwa,South Australia,-35.48998221,138.76763825113875,3,17.99511877419355,21.82361329032258,14.892967774193549,31.100000100000003,73.79934916129031,88.83041993548387,53.91904803225807
Goolwa,South Australia,-35.48998221,138.76763825113875,4,16.153319733333333,20.508667399999997,12.5586667,44.1000005,73.05669379999999,90.04724786666667,50.59454866666667
Goolwa,South Australia,-35.48998221,138.76763825113875,5,13.529795870967742,16.872000225806453,10.965548377419355,48.49999984,76.00823296774193,89.08123138709678,59.436535774193544
Goolwa,South Australia,-35.48998221,138.76763825113875,6,12.49804165,15.575333566666666,10.188666656666667,62.5,77.88004763333333,88.39920636666668,63.80304423333334
Goolwa,South Australia,-35.48998221,138.76763825113875,7,11.386785080645161,15.138129161290324,8.249419345,38.900000399999996,78.27602435483871,90.29528470967743,62.30624509677419
Goolwa,South Australia,-35.48998221,138.76763825113875,8,12.11191935483871,16.231677741935485,8.802645122580646,40.39999975,78.37811851612904,91.48753093548387,60.69088803225806
Goolwa,South Australia,-35.48998221,138.76763825113875,9,14.945611433333333,20.31700053333333,10.200333313333333,18.6999997,67.01870586666666,87.64518533333333,44.837824833333336
Goolwa,South Australia,-35.48998221,138.76763825113875,10,15.174755709677418,19.901032838709675,11.130064496774194,26.900000199999997,62.75149358064517,82.55081148387096,42.25369714516129
Goolwa,South Australia,-35.48998221,138.76763825113875,11,15.970056083333333,19.270333866666665,13.203666666666667,68.20000005,72.66703943333333,85.6629951,57.053426800000004
Goolwa,South Australia,-35.48998221,138.76763825113875,12,17.515548870967745,22.12845235483871,14.602645193548387,125.0000003,74.84554638709677,87.76942296774193,56.915967161290325
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,1,19.63483670967742,25.084903903225808,15.810709999999998,46.40000005,66.17118106451613,83.89275226,44.516465
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,2,20.277432178571427,24.855928964285713,16.49342892857143,28.50000004,62.463868392857144,80.38167467857143,42.506822892857144
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,3,17.99511877419355,21.82361329032258,14.892967774193549,31.100000100000003,73.79934916129031,88.83041993548387,53.91904803225807
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,4,16.153319733333333,20.508667399999997,12.5586667,44.1000005,73.05669379999999,90.04724786666667,50.59454866666667
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,5,13.529795870967742,16.872000225806453,10.965548377419355,48.49999984,76.00823296774193,89.08123138709678,59.436535774193544
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,6,12.49804165,15.575333566666666,10.188666656666667,62.5,77.88004763333333,88.39920636666668,63.80304423333334
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,7,11.386785080645161,15.138129161290324,8.249419345,38.900000399999996,78.27602435483871,90.29528470967743,62.30624509677419
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,8,12.11191935483871,16.231677741935485,8.802645122580646,40.39999975,78.37811851612904,91.48753093548387,60.69088803225806
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,9,14.945611433333333,20.31700053333333,10.200333313333333,18.6999997,67.01870586666666,87.64518533333333,44.837824833333336
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,10,15.174755709677418,19.901032838709675,11.130064496774194,26.900000199999997,62.75149358064517,82.55081148387096,42.25369714516129
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,11,15.970056083333333,19.270333866666665,13.203666666666667,68.20000005,72.66703943333333,85.6629951,57.053426800000004
Goolwa Beach,South Australia,-35.51312145,138.76254355407156,12,17.515548870967745,22.12845235483871,14.602645193548387,125.0000003,74.84554638709677,87.76942296774193,56.915967161290325
Goolwa North,South Australia,-35.48470631,138.8087061838763,1,19.63483670967742,25.084903903225808,15.810709999999998,46.40000005,66.17118106451613,83.89275226,44.516465
Goolwa North,South Australia,-35.48470631,138.8087061838763,2,20.277432178571427,24.855928964285713,16.49342892857143,28.50000004,62.463868392857144,80.38167467857143,42.506822892857144
Goolwa North,South Australia,-35.48470631,138.8087061838763,3,17.99511877419355,21.82361329032258,14.892967774193549,31.100000100000003,73.79934916129031,88.83041993548387,53.91904803225807
Goolwa North,South Australia,-35.48470631,138.8087061838763,4,16.153319733333333,20.508667399999997,12.5586667,44.1000005,73.05669379999999,90.04724786666667,50.59454866666667
Goolwa North,South Australia,-35.48470631,138.8087061838763,5,13.529795870967742,16.872000225806453,10.965548377419355,48.49999984,76.00823296774193,89.08123138709678,59.436535774193544
Goolwa North,South Australia,-35.48470631,138.8087061838763,6,12.49804165,15.575333566666666,10.188666656666667,62.5,77.88004763333333,88.39920636666668,63.80304423333334
Goolwa North,South Australia,-35.48470631,138.8087061838763,7,11.386785080645161,15.138129161290324,8.249419345,38.900000399999996,78.27602435483871,90.29528470967743,62.30624509677419
Goolwa North,South Australia,-35.48470631,138.8087061838763,8,12.11191935483871,16.231677741935485,8.802645122580646,40.39999975,78.37811851612904,91.48753093548387,60.69088803225806
Goolwa North,South Australia,-35.48470631,138.8087061838763,9,14.945611433333333,20.31700053333333,10.200333313333333,18.6999997,67.01870586666666,87.64518533333333,44.837824833333336
Goolwa North,South Australia,-35.48470631,138.8087061838763,10,15.174755709677418,19.901032838709675,11.130064496774194,26.900000199999997,62.75149358064517,82.55081148387096,42.25369714516129
Goolwa North,South Australia,-35.48470631,138.8087061838763,11,15.970056083333333,19.270333866666665,13.203666666666667,68.20000005,72.66703943333333,85.6629951,57.053426800000004
Goolwa North,South Australia,-35.48470631,138.8087061838763,12,17.515548870967745,22.12845235483871,14.602645193548387,125.0000003,74.84554638709677,87.76942296774193,56.915967161290325
Goolwa South,South Australia,-35.53290755,138.82141802581975,1,19.63483670967742,25.084903903225808,15.810709999999998,46.40000005,66.17118106451613,83.89275226,44.516465
Goolwa South,South Australia,-35.53290755,138.82141802581975,2,20.277432178571427,24.855928964285713,16.49342892857143,28.50000004,62.463868392857144,80.38167467857143,42.506822892857144
Goolwa South,South Australia,-35.53290755,138.82141802581975,3,17.99511877419355,21.82361329032258,14.892967774193549,31.100000100000003,73.79934916129031,88.83041993548387,53.91904803225807
Goolwa South,South Australia,-35.53290755,138.82141802581975,4,16.153319733333333,20.508667399999997,12.5586667,44.1000005,73.05669379999999,90.04724786666667,50.59454866666667
Goolwa South,South Australia,-35.53290755,138.82141802581975,5,13.529795870967742,16.872000225806453,10.965548377419355,48.49999984,76.00823296774193,89.08123138709678,59.436535774193544
Goolwa South,South Australia,-35.53290755,138.82141802581975,6,12.49804165,15.575333566666666,10.188666656666667,62.5,77.88004763333333,88.39920636666668,63.80304423333334
Goolwa South,South Australia,-35.53290755,138.82141802581975,7,11.386785080645161,15.138129161290324,8.249419345,38.900000399999996,78.27602435483871,90.29528470967743,62.30624509677419
Goolwa South,South Australia,-35.53290755,138.82141802581975,8,12.11191935483871,16.231677741935485,8.802645122580646,40.39999975,78.37811851612904,91.48753093548387,60.69088803225806
Goolwa South,South Australia,-35.53290755,138.82141802581975,9,14.945611433333333,20.31700053333333,10.200333313333333,18.6999997,67.01870586666666,87.64518533333333,44.837824833333336
Goolwa South,South Australia,-35.53290755,138.82141802581975,10,15.174755709677418,19.901032838709675,11.130064496774194,26.900000199999997,62.75149358064517,82.55081148387096,42.25369714516129
Goolwa South,South Australia,-35.53290755,138.82141802581975,11,15.970056083333333,19.270333866666665,13.203666666666667,68.20000005,72.66703943333333,85.6629951,57.053426800000004
Goolwa South,South Australia,-35.53290755,138.82141802581975,12,17.515548870967745,22.12845235483871,14.602645193548387,125.0000003,74.84554638709677,87.76942296774193,56.915967161290325
Goomalibee,Victoria,-36.48862411,145.87517105970775,1,22.91062312903226,29.607128903225806,16.658741741935486,28.5,53.98968690322581,76.23680687096775,32.37073109677419
Goomalibee,Victoria,-36.48862411,145.87517105970775,2,21.798514214285714,28.832071071428572,15.346356678571428,12.7,50.77185753571428,73.77143857142858,28.366104142857143
Goomalibee,Victoria,-36.48862411,145.87517105970775,3,19.538244096774193,25.46680622580645,14.22648370967742,58.900000000000006,60.81075132258065,81.06480219354839,39.72157922580645
Goomalibee,Victoria,-36.48862411,145.87517105970775,4,14.4465553,19.595999733333333,10.210999733333333,81.69999899999999,73.1129903,87.59030179999999,53.430141000000006
Goomalibee,Victoria,-36.48862411,145.87517105970775,5,9.954709370967741,14.57487041935484,6.239387019354838,63.3,80.86031609677418,93.41786455,60.92332280645161
Goomalibee,Victoria,-36.48862411,145.87517105970775,6,9.081902586666667,12.464333,6.36766661,171,85.4410704,93.9740282,71.3857669
Goomalibee,Victoria,-36.48862411,145.87517105970775,7,8.509212145,12.644225322580645,5.263580655032258,52.40000155,87.00928967741936,95.79617729032259,72.10184332258065
Goomalibee,Victoria,-36.48862411,145.87517105970775,8,9.559951316129032,14.31358029032258,5.528096767096774,83.0999994,83.50584974193548,94.18359306451613,66.73676574193549
Goomalibee,Victoria,-36.48862411,145.87517105970775,9,12.7283607,18.690999833333333,7.6576664800000005,34.1000011,73.20723419999999,87.29440500000001,54.100448433333334
Goomalibee,Victoria,-36.48862411,145.87517105970775,10,13.435825096774193,18.926483483870967,8.258741665,102.8000005,68.88621412903227,87.22528761290323,50.111813741935485
Goomalibee,Victoria,-36.48862411,145.87517105970775,11,18.727249733333334,25.042666399999998,13.059332933333334,83.80000054,62.0478378,82.92587853333333,40.00395126666667
Goomalibee,Victoria,-36.48862411,145.87517105970775,12,21.27372819354839,27.437773967741936,15.532935096774192,71.9999999,57.247721870967744,78.10862383870968,36.03471141935484
Goomalling,Western Australia,-31.29658286,116.84285336185638,1,26.16093564516129,33.949644580645156,18.735129322580644,3.4000000000000004,37.20898529032258,61.05810780645161,18.262857548387096
Goomalling,Western Australia,-31.29658286,116.84285336185638,2,25.963717464285715,33.840428249999995,18.595786178571426,0,39.665403749999996,66.89960410714285,19.644883928571428
Goomalling,Western Australia,-31.29658286,116.84285336185638,3,23.325317516129033,30.46899970967742,16.952871177419357,54.700000100000004,49.99848880645161,77.15984367741936,27.946917193548387
Goomalling,Western Australia,-31.29658286,116.84285336185638,4,16.156916799999998,22.065667,11.235666523333332,17.00000034,66.04979126666666,87.32713463333333,41.3941876
Goomalling,Western Australia,-31.29658286,116.84285336185638,5,14.95865058064516,21.193194096774192,9.957709467741935,31.4000001,59.94749764516129,83.88334912903227,36.611510064516125
Goomalling,Western Australia,-31.29658286,116.84285336185638,6,10.267124883333334,15.09566655,6.013999963333333,25.80000015,77.73001706666668,94.25340656666667,53.2512942
Goomalling,Western Australia,-31.29658286,116.84285336185638,7,10.98855620967742,16.251258193548388,7.072225761290323,24.8000004,75.13623809677419,92.10556135483871,50.73251432258065
Goomalling,Western Australia,-31.29658286,116.84285336185638,8,12.867118258064517,19.34964541935484,7.483516045,26.60000004,73.61980964516128,93.54460890322581,48.18806119354839
Goomalling,Western Australia,-31.29658286,116.84285336185638,9,16.5169166,23.365667016666666,10.948999806666667,21.80000014,62.9416034,87.4418232,35.94168808333333
Goomalling,Western Australia,-31.29658286,116.84285336185638,10,20.368798612903227,28.404483709677418,13.349644951612904,2.1,41.71593664516129,69.05276241935483,19.683307793548387
Goomalling,Western Australia,-31.29658286,116.84285336185638,11,24.576569733333333,31.697333133333334,17.739000166666663,31.700001,39.87920663333333,62.70624936666666,21.8726809
Goomalling,Western Australia,-31.29658286,116.84285336185638,12,25.309726193548386,33.17545093548387,17.664161516129035,7.199999999999999,37.66915893548387,63.38522325806452,18.87589393548387
Goomally,Queensland,-24.31719807,149.2266653086456,1,25.304762806451613,30.932451903225807,20.919547548387097,140.2000003,72.675679,92.45151145,48.04147112903226
Goomally,Queensland,-24.31719807,149.2266653086456,2,26.38232389285714,32.69028557142857,20.95457089285714,41.4,62.83884507142857,87.18973792857142,37.178159785714286
Goomally,Queensland,-24.31719807,149.2266653086456,3,25.990447870967742,32.15987106451613,20.893741193548387,124.1000001,67.83527158064516,91.12806225806452,42.14893325806452
Goomally,Queensland,-24.31719807,149.2266653086456,4,22.279332533333335,28.7509995,16.492666233333335,15.399999999999999,58.64348856666666,82.5474838,34.731288
Goomally,Queensland,-24.31719807,149.2266653086456,5,16.061349258064514,23.014709258064517,10.240516129032258,19.5999999,60.79244525806452,83.31091651612903,36.31397664516129
Goomally,Queensland,-24.31719807,149.2266653086456,6,17.02474953333333,24.119332733333334,10.929333333333334,0.5,62.6142725,84.38184343333334,38.72743896666667
Goomally,Queensland,-24.31719807,149.2266653086456,7,15.56101293548387,22.18083819354839,9.882451548387097,62.600000200000004,67.59424916129032,90.11325967741935,41.39228096774194
Goomally,Queensland,-24.31719807,149.2266653086456,8,18.010945677419354,26.00180577419355,10.813096774193548,11.1000006,55.72925190322581,86.276832,27.61287193548387
Goomally,Queensland,-24.31719807,149.2266653086456,9,21.2423882,29.0609994,13.712666533333334,0.2,48.93607026666667,82.40928596666666,21.809870933333332
Goomally,Queensland,-24.31719807,149.2266653086456,10,24.41128148387097,32.201806387096774,17.09696741935484,2.3000001500000002,44.852059870967736,77.93846683870967,19.42928112903226
Goomally,Queensland,-24.31719807,149.2266653086456,11,25.166762866666666,31.5826664,19.857665866666665,142.0999989,63.2787935,86.83336983333334,38.94356545
Goomally,Queensland,-24.31719807,149.2266653086456,12,26.94501812903226,33.71471003225807,21.37116061290323,117.7,65.63649164516129,91.80238580645161,37.53760432258064
Goomarin,Western Australia,-31.21994377,118.42391589965908,1,26.437403580645164,34.281759419354835,19.089822580645162,11.2000002,36.12458580645161,59.77667932258064,17.73241814516129
Goomarin,Western Australia,-31.21994377,118.42391589965908,2,27.298979464285715,35.16914382142857,19.413785714285716,0.4,35.13824003571428,61.944835607142856,16.621981464285714
Goomarin,Western Australia,-31.21994377,118.42391589965908,3,24.176516129032258,30.89788758064516,17.4995,73.80000005,43.80941316129033,67.90454032258064,26.51906
Goomarin,Western Australia,-31.21994377,118.42391589965908,4,16.140750183333335,22.39783333333333,10.72616659,6.7,63.835323,88.32973916666667,39.939270533333335
Goomarin,Western Australia,-31.21994377,118.42391589965908,5,14.722954161290323,21.454338709677423,9.24304829,16.700000099999997,58.007017,85.69582006451613,33.79200216129033
Goomarin,Western Australia,-31.21994377,118.42391589965908,6,9.922208399999999,15.21616665,5.1578332966666665,25.20000044,76.0006397,95.14517529999999,49.373641066666664
Goomarin,Western Australia,-31.21994377,118.42391589965908,7,10.588679980645162,16.78014509677419,5.346274129032258,15.9,72.08584661290324,93.73674438709678,44.33391106451613
Goomarin,Western Australia,-31.21994377,118.42391589965908,8,13.352860112903226,20.484983870967742,7.131758006451612,31.3,68.22688658064516,90.93187232258065,41.09017155
Goomarin,Western Australia,-31.21994377,118.42391589965908,9,17.661097199999997,25.092833433333332,11.0611666,15.4,55.44822433333333,85.40842993333334,29.396144966666668
Goomarin,Western Australia,-31.21994377,118.42391589965908,10,21.284984,28.849500387096775,14.12853222580645,1.3,34.637830580645165,59.67783348387097,17.065957377419355
Goomarin,Western Australia,-31.21994377,118.42391589965908,11,24.7819307,32.026166966666665,17.839499983333333,12.400000050000001,36.503520333333334,59.9872706,19.474235
Goomarin,Western Australia,-31.21994377,118.42391589965908,12,26.10924487096774,33.98337203225807,17.936596758064518,1.2,34.325046451612906,59.697547903225804,16.821379048387097
Goombargana,New South Wales,-35.74152076,146.5684874,1,23.828293129032257,30.462903225806453,17.701612903225808,55.7,52.80990161290323,76.72671403225806,30.90433958064516
Goombargana,New South Wales,-35.74152076,146.5684874,2,22.7304315,29.633928571428573,16.17142857142857,10.7,49.683325464285716,74.46638546428572,27.738409107142854
Goombargana,New South Wales,-35.74152076,146.5684874,3,20.84993283870968,27.02741935483871,15.380645161290323,101.0000002,57.255248580645166,79.90874735483871,34.704594903225804
Goombargana,New South Wales,-35.74152076,146.5684874,4,14.727499966666667,20.445,10.135,99.499998,73.5283766,90.77868916666667,50.46762513333333
Goombargana,New South Wales,-35.74152076,146.5684874,5,10.128964983870967,15.341935483870968,6.017741935483872,30.4000001,78.96289693548387,93.9721791,56.05393919354839
Goombargana,New South Wales,-35.74152076,146.5684874,6,9.533888806666665,13.386666666666667,6.465,108.2000006,82.5714083,93.94331256666666,66.16904176666667
Goombargana,New South Wales,-35.74152076,146.5684874,7,8.5303092,13.430645161290323,4.735483870967743,25.4000001,86.09808003225807,96.52783474193548,68.02955106451613
Goombargana,New South Wales,-35.74152076,146.5684874,8,9.767876525806452,15.198387096774193,5.106451612903226,47.8999994,83.08114006451613,95.30157458064517,62.92428916129032
Goombargana,New South Wales,-35.74152076,146.5684874,9,13.331805543333333,19.881666666666668,7.675,8.9000001,70.44219696666667,87.63684463333334,48.34402433333333
Goombargana,New South Wales,-35.74152076,146.5684874,10,14.592741967741935,20.55322580645161,8.935483870967742,52.3000014,63.77381912903226,84.7555589,42.90644938709677
Goombargana,New South Wales,-35.74152076,146.5684874,11,20.179236333333332,26.551666666666666,13.99,91.9000003,55.84862216666667,77.344446,33.158086
Goombargana,New South Wales,-35.74152076,146.5684874,12,22.757123677419354,28.932258064516127,16.69516129032258,87.6,53.38815241935484,76.59643645,32.36510177419355
Goombi,Queensland,-26.72377926,150.41187222966454,1,26.070611032258064,32.23156483870967,20.668661806451613,53.89999889999999,58.18252683870968,81.98304258064516,33.496150096774194
Goombi,Queensland,-26.72377926,150.41187222966454,2,26.90571782142857,33.76100064285714,20.293143571428573,7.1000001,48.189372142857145,74.99354589285714,25.29710642857143
Goombi,Queensland,-26.72377926,150.41187222966454,3,24.99083941935484,30.963822967741937,19.994468161290325,115.90000020000001,63.90293022580645,86.58051441935484,40.32884567741936
Goombi,Queensland,-26.72377926,150.41187222966454,4,19.4191253,25.70850043333333,13.84516675,33.69999994,61.6573691,86.6587872,36.349034933333336
Goombi,Queensland,-26.72377926,150.41187222966454,5,13.357304032258064,20.09124241935484,7.739629,28.499999999999996,67.93080499999999,88.914262,42.38799287096774
Goombi,Queensland,-26.72377926,150.41187222966454,6,13.524402766666666,20.533500933333336,7.8951666,5.8000001,68.3711519,88.67573636666665,42.5438349
Goombi,Queensland,-26.72377926,150.41187222966454,7,13.30676614516129,20.021887612903225,7.7912418548387095,22.399999,69.16000855,92.6910409,41.37297658064516
Goombi,Queensland,-26.72377926,150.41187222966454,8,17.08216956451613,24.64446835483871,10.383177383870969,3.6,52.107017741935486,83.36658316129032,25.34230958064516
Goombi,Queensland,-26.72377926,150.41187222966454,9,20.054472633333333,27.993500466666667,12.548499933333334,0.8,46.98105566666666,85.0963373,19.467947266666666
Goombi,Queensland,-26.72377926,150.41187222966454,10,22.88875593548387,30.408984419354837,15.502532564516128,4.4,39.849036129032264,70.66664177419355,17.87802714516129
Goombi,Queensland,-26.72377926,150.41187222966454,11,24.164056000000002,30.505167033333333,18.508500333333334,96.40000304,58.64107979999999,83.04091396666666,35.022727700000004
Goombi,Queensland,-26.72377926,150.41187222966454,12,26.34897141935484,33.423500322580644,20.025113419354838,115.4000004,58.941230129032256,86.34721574193549,32.35073593548387
Goomboorian,Queensland,-26.08103549,152.7912695650144,1,23.940285032258064,30.02630577419355,19.492435483870967,83.8000002,75.23992912903225,95.40514541935484,47.83948361290322
Goomboorian,Queensland,-26.08103549,152.7912695650144,2,23.920142892857143,30.455857035714285,19.24157142857143,113.9999982,74.44849160714286,93.86574917857142,45.98754378571429
Goomboorian,Queensland,-26.08103549,152.7912695650144,3,23.80211277419355,30.07791916129032,19.39243545,129.1000001,78.8436121,96.97096938709677,49.99580125806452
Goomboorian,Queensland,-26.08103549,152.7912695650144,4,20.319736233333334,26.65716666666667,15.628833366666667,46.000000299999996,69.63376933333333,88.22171286666666,42.77484643333333
Goomboorian,Queensland,-26.08103549,152.7912695650144,5,15.609102258064517,23.158564516129033,9.992435570967743,60.6,68.73568167741936,90.01606519354839,40.40407706451612
Goomboorian,Queensland,-26.08103549,152.7912695650144,6,15.511541666666666,22.892166666666665,10.292166799999999,12.3,71.34116166666666,91.47918703333333,42.176790266666664
Goomboorian,Queensland,-26.08103549,152.7912695650144,7,15.243040306451613,21.739209677419353,10.171467874193548,50.6999999,74.79588719354838,93.96033458064515,47.22806509677419
Goomboorian,Queensland,-26.08103549,152.7912695650144,8,16.83255635483871,24.131145161290323,11.194048483870969,24.3999997,70.75193203225807,94.26738787096775,38.081601516129034
Goomboorian,Queensland,-26.08103549,152.7912695650144,9,18.4914721,26.0304999,12.67716675,24.3000002,69.54474466666667,94.7617498,35.400902699999996
Goomboorian,Queensland,-26.08103549,152.7912695650144,10,21.124693548387096,29.21501593548387,15.018242,5.6,65.29430280645161,93.4761579,32.2893401
Goomboorian,Queensland,-26.08103549,152.7912695650144,11,22.118069466666668,28.553833233333332,17.522166666666667,142.199999,74.07818706666667,94.86634753333333,46.5061491
Goomboorian,Queensland,-26.08103549,152.7912695650144,12,24.708026806451613,31.537596483870967,20.085983870967745,166.0000013,77.29821222580645,97.78284512903227,46.879843580645165
Goombungee,Queensland,-27.30508418,151.84596690524128,1,21.902561161290322,27.912306161290324,17.48649977419355,59.7000003,74.11433765,95.19774,45.35615138709677
Goombungee,Queensland,-27.30508418,151.84596690524128,2,21.946246464285714,28.21507121428571,17.1686425,24,71.115284,93.67270832142857,44.13467860714286
Goombungee,Queensland,-27.30508418,151.84596690524128,3,21.82003451612903,27.37520929032258,17.85424180645161,120.5000002,75.94081993548387,94.06967832258066,50.08833519354838
Goombungee,Queensland,-27.30508418,151.84596690524128,4,17.323999933333333,22.5814995,13.27150029,23.4999997,70.34084486666667,88.59026713333333,45.5549463
Goombungee,Queensland,-27.30508418,151.84596690524128,5,12.904981258064517,18.42037077419355,8.452629212903226,49.6,67.47719658064517,85.61360287096775,44.93042167741935
Goombungee,Queensland,-27.30508418,151.84596690524128,6,12.872958433333334,18.1698331,8.856500316666667,6.800000000000001,68.65329826666667,85.29170189999999,46.1434517
Goombungee,Queensland,-27.30508418,151.84596690524128,7,12.302360419354839,17.67682241935484,7.923596938709677,25.199999,71.54555532258064,90.44202145,48.31859080645161
Goombungee,Queensland,-27.30508418,151.84596690524128,8,14.602830709677418,20.56714470967742,9.962306741935484,11.60000005,65.77420622580645,88.09074083870968,38.797761967741934
Goombungee,Queensland,-27.30508418,151.84596690524128,9,16.3895556,23.089832899999998,10.924833533333333,11.8,65.89245733333333,93.09442370000001,35.81766003333333
Goombungee,Queensland,-27.30508418,151.84596690524128,10,19.09617729032258,26.301015967741936,12.859081,9.00000004,57.881057741935486,87.72684093548386,30.13664174193548
Goombungee,Queensland,-27.30508418,151.84596690524128,11,20.011569,26.213166666666666,15.574833266666667,146.7999989,73.57871423333333,94.01644016666665,45.72225006666667
Goombungee,Queensland,-27.30508418,151.84596690524128,12,22.983206322580642,29.381661,18.042951193548387,111.7999998,70.62721719354839,94.50550648387097,42.33213487096774
Goomburra,Queensland,-27.99655124,152.2106987530245,1,19.485427870967744,25.865064806451613,15.063451677419355,91.4000013,77.76111522580645,97.56744487096775,46.466424548387096
Goomburra,Queensland,-27.99655124,152.2106987530245,2,19.695765357142857,25.946286107142857,15.248071357142859,72.9999991,74.55477325000001,95.14030682142857,46.057852714285715
